,id,AFDB50_highest_Tm
4135,droso_4732,0.5081
4136,droso_3439,0.3113
4137,droso_3465,0.5836
4138,droso_3519,0.1706
4139,droso_3540,0.3454
4140,droso_3581,0.4336
4141,droso_3606,0.3068
4142,droso_3630,0.3164
4143,droso_3666,0.3897
4144,droso_5896,0.1224
4145,droso_5923,0.4154
4146,droso_5949,0.2595
4147,droso_5966,0.3507
4148,droso_5986,0.8217
4149,droso_6017,0.7426
4150,droso_6092,0.6582
4151,droso_2477,0.4257
4152,droso_2499,0.24
4153,droso_2517,0.334
4154,droso_2538,0.4974
4155,droso_2583,0.3462
4156,droso_2629,0.7255
4157,droso_2680,0.634
4158,droso_5169,0.9312
4159,droso_5195,0.1144
4160,droso_5213,0.3625
4161,droso_5235,0.1455
4162,droso_5257,0.5549
4163,droso_5291,0.2404
4164,droso_531,0.3624
4165,droso_5340,0.3536
4166,droso_5362,0.2944
4167,droso_3688,0.404
4168,droso_3710,0.4697
4169,droso_3728,0.3156
4170,droso_3746,0.3997
4171,droso_3767,0.3931
4172,droso_3795,0.9366
4173,droso_3851,0.5959
4174,droso_3889,0.9431
4175,droso_611,0.5472
4176,droso_6141,0.5491
4177,droso_6167,0.3531
4178,droso_6208,0.3748
4179,droso_622,0.3604
4180,droso_6256,0.1303
4181,droso_6297,0.3028
4182,droso_4470,0.5714
4183,droso_4492,0.3854
4184,droso_4519,0.9556
4185,droso_4624,0.4975
4186,droso_4693,0.94
4187,droso_4740,0.3017
4188,droso_4763,0.6876
4189,droso_324,0.6057
4190,droso_326,0.5294
4191,droso_328,0.3268
4192,droso_3312,0.6143
4193,droso_3349,0.4661
4194,droso_3376,0.6238
4195,droso_3402,0.2609
4196,droso_3423,0.5477
4197,droso_3471,0.3105
4198,droso_2004,0.449
4199,droso_2059,0.3383
4200,droso_207,0.2694
4201,droso_2100,0.95
4202,droso_2126,0.2154
4203,droso_2147,0.5179
4204,droso_2179,0.2607
4205,droso_2200,0.461
4206,droso_4363,0.5425
4207,droso_4391,0.3533
4208,droso_4418,0.7213
4209,droso_4498,0.5198
4210,droso_4520,0.7299
4211,droso_454,0.8028
4212,droso_4579,0.8504
4213,droso_4612,0.7863
4214,droso_4731,0.6344
4215,droso_4755,0.5252
4216,droso_1866,0.2235
4217,droso_1889,0.09498
4218,droso_190,0.2535
4219,droso_1936,0.4232
4220,droso_1958,0.2543
4221,droso_1989,0.3527
4222,droso_2013,0.4608
4223,droso_2038,0.4644
4224,droso_2062,0.4447
4225,droso_3263,0.4723
4226,droso_3287,0.2153
4227,droso_3337,0.5619
4228,droso_3382,0.7053
4229,droso_3430,0.2229
4230,droso_3456,0.2661
4231,droso_3478,0.2102
4232,droso_4659,0.4271
4233,droso_4682,0.4677
4234,droso_4726,0.3835
4235,droso_4754,0.5683
4236,droso_4775,0.1296
4237,droso_4795,0.3599
4238,droso_4815,0.2425
4239,droso_4849,0.6865
4240,droso_48,0.2689
4241,droso_3636,0.3667
4242,droso_3678,0.3729
4243,droso_3697,0.2187
4244,droso_371,0.7156
4245,droso_3743,0.3776
4246,droso_3764,0.542
4247,droso_3792,0.7924
4248,droso_3847,0.4551
4249,droso_5032,0.3538
4250,droso_5053,0.5806
4251,droso_5080,0.5928
4252,droso_5123,0.4939
4253,droso_5147,0.4275
4254,droso_5190,0.6276
4255,droso_5252,0.7303
4256,droso_5295,0.6411
4257,droso_3200,0.6322
4258,droso_3220,0.4606
4259,droso_3241,0.3202
4260,droso_3270,0.2949
4261,droso_3293,0.6879
4262,droso_3353,0.4472
4263,droso_3377,0.5222
4264,droso_3446,0.4702
4265,droso_3500,0.1606
4266,droso_3522,0.2244
4267,droso_800,0.4685
4268,droso_818,0.5399
4269,droso_83,0.2255
4270,droso_896,0.4221
4271,droso_917,0.9531
4272,droso_93,0.3243
4273,droso_982,0.4291
4274,droso_4921,0.4873
4275,droso_4941,0.1623
4276,droso_4979,0.3815
4277,droso_49,0.422
4278,droso_506,0.3512
4279,droso_5111,0.6421
4280,droso_5151,0.4617
4281,droso_5172,0.4274
4282,droso_5194,0.5355
4283,droso_4308,0.4665
4284,droso_4343,0.9223
4285,droso_4384,0.8834
4286,droso_4405,0.4129
4287,droso_4427,0.3143
4288,droso_4451,0.3742
4289,droso_4478,0.2033
4290,droso_4501,0.6514
4291,droso_4528,0.1605
4292,droso_4548,0.6967
4293,droso_212,0.1096
4294,droso_2150,0.5292
4295,droso_2177,0.6307
4296,droso_2226,0.2407
4297,droso_2284,0.7443
4298,droso_2316,0.1893
4299,droso_2345,0.6268
4300,droso_2379,0.2845
4301,droso_1906,0.3032
4302,droso_1957,0.2411
4303,droso_1985,0.6321
4304,droso_2016,0.2977
4305,droso_2043,0.9668
4306,droso_2064,0.2313
4307,droso_2140,0.6616
4308,droso_5429,0.6132
4309,droso_5456,0.6684
4310,droso_5482,0.6126
4311,droso_5512,0.4234
4312,droso_5557,0.4058
4313,droso_559,0.3791
4314,droso_5615,0.5049
4315,droso_5633,0.9147
4316,droso_2848,0.5189
4317,droso_2871,0.9698
4318,droso_2902,0.9438
4319,droso_2926,0.4076
4320,droso_2956,0.6263
4321,droso_2979,0.3954
4322,droso_3008,0.2402
4323,droso_3027,0.3935
4324,droso_3070,0.395
4325,droso_4382,0.4057
4326,droso_4424,0.3332
4327,droso_4445,0.5421
4328,droso_4493,0.4969
4329,droso_4529,0.7058
4330,droso_4560,0.3583
4331,droso_4580,0.3595
4332,droso_6584,0.3422
4333,droso_6608,0.75
4334,droso_6664,0.5412
4335,droso_6683,0.6967
4336,droso_6713,0.1757
4337,droso_681,0.5416
4338,droso_709,0.493
4339,droso_74,0.4224
4340,droso_6506,0.3447
4341,droso_6526,0.3533
4342,droso_6552,0.5975
4343,droso_6576,0.3145
4344,droso_6598,0.053810000000000004
4345,droso_6614,0.4545
4346,droso_6706,0.3865
4347,droso_4538,0.4782
4348,droso_4556,0.6408
4349,droso_4629,0.5774
4350,droso_4650,0.4354
4351,droso_4675,0.4929
4352,droso_4703,0.6801
4353,droso_4739,0.3651
4354,droso_4785,0.8982
4355,droso_4814,0.6015
4356,droso_3984,0.6019
4357,droso_4073,0.3116
4358,droso_4098,0.3736
4359,droso_4153,0.1907
4360,droso_4172,0.5883
4361,droso_4206,0.3195
4362,droso_2246,0.4731
4363,droso_2280,0.3752
4364,droso_2299,0.7106
4365,droso_2392,0.3091
4366,droso_2414,0.3567
4367,droso_2441,0.7093
4368,droso_2466,0.3584
4369,droso_2511,0.3546
4370,droso_6326,0.6425
4371,droso_6349,0.6583
4372,droso_6382,0.5344
4373,droso_6402,0.6759
4374,droso_6422,0.3873
4375,droso_6437,0.5518
4376,droso_6469,0.053329999999999995
4377,droso_6486,0.2957
4378,droso_6511,0.2093
4379,droso_6528,0.2362
4380,droso_3768,0.9676
4381,droso_3798,0.4928
4382,droso_3854,0.403
4383,droso_3878,0.4348
4384,droso_3907,0.4476
4385,droso_3936,0.7687
4386,droso_3979,0.7063
4387,droso_4014,0.3001
4388,droso_5282,0.2409
4389,droso_5316,0.3813
4390,droso_5346,0.4432
4391,droso_5382,0.6123
4392,droso_5407,0.2254
4393,droso_5444,0.2821
4394,droso_5471,0.7472
4395,droso_5502,0.4834
4396,droso_5528,0.6953
4397,droso_132,0.472
4398,droso_134,0.7049
4399,droso_1421,0.1714
4400,droso_1454,0.3716
4401,droso_1480,0.4227
4402,droso_1507,0.3042
4403,droso_1533,0.2484
4404,droso_1569,0.3973
4405,droso_1622,0.5444
4406,droso_2501,0.541
4407,droso_2520,0.6282
4408,droso_2544,0.3912
4409,droso_2572,0.7493
4410,droso_2605,0.6825
4411,droso_2665,0.6664
4412,droso_2690,0.9065
4413,droso_2717,0.4421
4414,droso_274,0.6318
4415,droso_2767,0.4969
4416,droso_4671,0.2481
4417,droso_4694,0.5976
4418,droso_471,0.4198
4419,droso_4773,0.6117
4420,droso_4817,0.5015
4421,droso_4839,0.5567
4422,droso_4860,0.08728999999999999
4423,droso_4912,0.4441
4424,droso_6252,0.3339
4425,droso_6276,0.2226
4426,droso_6309,0.4884
4427,droso_6334,0.3895
4428,droso_6355,0.3998
4429,droso_6378,0.4821
4430,droso_6420,0.4693
4431,droso_6442,0.5578
4432,droso_6465,0.306
4433,droso_6445,0.7165
4434,droso_6483,0.5098
4435,droso_6518,0.5492
4436,droso_6547,0.2628
4437,droso_6569,0.3358
4438,droso_6593,0.3952
4439,droso_6618,0.5374
4440,droso_6051,0.1183
4441,droso_6078,0.8591
4442,droso_6137,0.5527
4443,droso_6165,0.3159
4444,droso_6196,0.5669
4445,droso_6220,0.2443
4446,droso_624,0.6327
4447,droso_6277,0.1127
4448,droso_6294,0.5558
4449,droso_6325,0.5173
4450,droso_1047,0.398
4451,droso_1063,0.2934
4452,droso_1086,0.3631
4453,droso_1102,0.5256
4454,droso_1120,0.7403
4455,droso_1224,0.5032
4456,droso_1262,0.8225
4457,droso_1313,0.882
4458,droso_1353,0.564
4459,droso_5978,0.2222
4460,droso_6044,0.5998
4461,droso_6098,0.06901
4462,droso_610,0.6144
4463,droso_6133,0.61
4464,droso_615,0.9196
4465,droso_4485,0.6674
4466,droso_455,0.396
4467,droso_4639,0.901
4468,droso_4698,0.6365
4469,droso_4749,0.1347
4470,droso_5186,0.3147
4471,droso_5208,0.436
4472,droso_5237,0.6414
4473,droso_5267,0.4913
4474,droso_5310,0.9517
4475,droso_5369,0.1339
4476,droso_5391,0.09717
4477,droso_5410,0.5354
4478,droso_5458,0.3151
4479,droso_3184,0.2325
4480,droso_3203,0.3443
4481,droso_3228,0.8268
4482,droso_3329,0.3678
4483,droso_3352,0.4962
4484,droso_337,0.2619
4485,droso_3406,0.64
4486,droso_3434,0.3357
4487,droso_3460,0.2675
4488,droso_3481,0.4306
4489,droso_163,0.8386
4490,droso_1767,0.6241
4491,droso_1790,0.8179
4492,droso_1871,0.9859
4493,droso_1938,0.5009
4494,droso_1992,0.3124
4495,droso_2009,0.2678
4496,droso_2028,0.2507
4497,droso_2052,0.5182
4498,droso_4233,0.09114
4499,droso_4261,0.2162
4500,droso_4296,0.3718
4501,droso_4324,0.7822
4502,droso_4357,0.255
4503,droso_4383,0.2939
4504,droso_441,0.3344
4505,droso_4448,0.2861
4506,droso_4471,0.3173
4507,droso_1796,0.2662
4508,droso_1819,0.7862
4509,droso_183,0.7004
4510,droso_1869,0.7828
4511,droso_1908,0.3387
4512,droso_1942,0.4112
4513,droso_1974,0.3703
4514,droso_19,0.05065
4515,droso_2093,0.693
4516,droso_2123,0.3601
4517,droso_2151,0.5954
4518,droso_2172,0.271
4519,droso_2198,0.3598
4520,droso_2224,0.0682
4521,droso_2252,0.5861
4522,droso_2289,0.4698
4523,droso_2306,0.518
4524,droso_2325,0.3331
4525,droso_4051,0.5318
4526,droso_4070,0.274
4527,droso_4092,0.3464
4528,droso_4114,0.8553
4529,droso_4145,0.433
4530,droso_4168,0.4622
4531,droso_4197,0.8477
4532,droso_4203,0.3815
4533,droso_4235,0.3718
4534,droso_3187,0.2284
4535,droso_3204,0.2825
4536,droso_3227,0.3971
4537,droso_3276,0.4272
4538,droso_3303,0.4914
4539,droso_3335,0.7108
4540,droso_3419,0.3929
4541,droso_3448,0.2059
4542,droso_3879,0.8078
4543,droso_3911,0.5277
4544,droso_3950,0.9637
4545,droso_3974,0.6067
4546,droso_4013,0.3906
4547,droso_4032,0.4262
4548,droso_4061,0.1742
4549,droso_4102,0.3366
4550,droso_411,0.4195
4551,droso_1718,0.4663
4552,droso_1747,0.7286
4553,droso_1768,0.346
4554,droso_1787,0.2922
4555,droso_1806,0.2509
4556,droso_1829,0.3687
4557,droso_1857,0.2539
4558,droso_1892,0.2159
4559,droso_1913,0.7452
4560,droso_1944,0.3429
4561,droso_2778,0.3238
4562,droso_2806,0.6581
4563,droso_2960,0.4314
4564,droso_2986,0.4517
4565,droso_3023,0.3938
4566,droso_3041,0.2758
4567,droso_3066,0.741
4568,droso_3089,0.7059
4569,droso_3138,0.3
4570,droso_3414,0.5034
4571,droso_3468,0.7444
4572,droso_3537,0.4094
4573,droso_356,0.2121
4574,droso_3589,0.259
4575,droso_360,0.4747
4576,droso_3640,0.8818
4577,droso_4135,0.3629
4578,droso_4214,0.3902
4579,droso_4226,0.389
4580,droso_4274,0.1854
4581,droso_42,0.2145
4582,droso_4322,0.08027999999999999
4583,droso_3056,0.4806
4584,droso_3082,0.4092
4585,droso_3111,0.3882
4586,droso_3139,0.5664
4587,droso_3163,0.2595
4588,droso_3188,0.8205
4589,droso_3259,0.6036
4590,droso_762,0.6751
4591,droso_795,0.9132
4592,droso_866,0.107
4593,droso_889,0.1633
4594,droso_935,0.5849
4595,droso_969,0.6676
4596,droso_994,0.8948
4597,droso_1023,0.2028
4598,droso_1054,0.8534
4599,droso_1931,0.9135
4600,droso_1961,0.4372
4601,droso_2012,0.5692
4602,droso_2036,0.1714
4603,droso_2057,0.3429
4604,droso_2079,0.4323
4605,droso_2107,0.3811
4606,droso_2135,0.08424
4607,droso_6361,0.5595
4608,droso_6385,0.3383
4609,droso_6432,0.108
4610,droso_6454,0.7083
4611,droso_6527,0.2776
4612,droso_6566,0.7371
4613,droso_6616,0.5254
4614,droso_6643,0.6252
4615,droso_3346,0.4211
4616,droso_3370,0.6581
4617,droso_3390,0.2332
4618,droso_3417,0.1831
4619,droso_3442,0.9055
4620,droso_3995,0.434
4621,droso_4040,0.8711
4622,droso_4128,0.8439
4623,droso_4187,0.8378
4624,droso_4243,0.3812
4625,droso_4311,0.5103
4626,droso_4348,0.7719
4627,droso_4394,0.7949
4628,droso_7,0.501
4629,droso_817,0.5017
4630,droso_840,0.2891
4631,droso_868,0.8875
4632,droso_940,0.2033
4633,droso_95,0.1781
4634,droso_1007,0.4389
4635,droso_1046,0.6265
4636,droso_1124,0.8149
4637,droso_1187,0.126
4638,droso_1244,0.2922
4639,droso_1269,0.4059
4640,droso_1294,0.3743
4641,droso_1314,0.6363
4642,droso_1339,0.1532
4643,droso_1363,0.3194
4644,droso_4613,0.3697
4645,droso_4668,0.4741
4646,droso_470,0.5277
4647,droso_4735,0.6505
4648,droso_4762,0.7412
4649,droso_4787,0.4637
4650,droso_4807,0.7228
4651,droso_482,0.4187
4652,droso_1338,0.6874
4653,droso_1379,0.6031
4654,droso_1398,0.2412
4655,droso_142,0.1875
4656,droso_1447,0.6693
4657,droso_1491,0.4652
4658,droso_150,0.3539
4659,droso_1538,0.3401
4660,droso_1565,0.4431
4661,droso_1602,0.4421
4662,droso_3150,0.5172
4663,droso_3170,0.8342
4664,droso_3191,0.3974
4665,droso_3213,0.3354
4666,droso_3239,0.294
4667,droso_3258,0.3585
4668,droso_3281,0.3562
4669,droso_3305,0.2507
4670,droso_3328,0.7511
4671,droso_3355,0.3501
4672,droso_3656,0.05967000000000001
4673,droso_3669,0.1317
4674,droso_372,0.6738
4675,droso_3787,0.8628
4676,droso_3812,0.5407
4677,droso_3900,0.9067
4678,droso_3977,0.5862
4679,droso_1128,0.3747
4680,droso_1151,0.3239
4681,droso_1174,0.5582
4682,droso_1196,0.8149
4683,droso_1231,0.2529
4684,droso_1287,0.7632
4685,droso_1327,0.674
4686,droso_1349,0.7762
4687,droso_1436,0.6981
4688,droso_4320,0.637
4689,droso_4477,0.337
4690,droso_4532,0.403
4691,droso_4562,0.1436
4692,droso_4587,0.9066
4693,droso_4628,0.3572
4694,droso_777,0.4914
4695,droso_811,0.3664
4696,droso_859,0.3736
4697,droso_885,0.3436
4698,droso_912,0.3286
4699,droso_941,0.1685
4700,droso_961,0.4884
4701,droso_98,0.3667
4702,droso_1008,0.4267
4703,droso_858,0.3289
4704,droso_881,0.3945
4705,droso_914,0.1548
4706,droso_936,0.4041
4707,droso_985,0.5653
4708,droso_2274,0.2494
4709,droso_2296,0.633
4710,droso_2333,0.5346
4711,droso_2355,0.4047
4712,droso_242,0.4722
4713,droso_2476,0.8205
4714,droso_2559,0.7706
4715,droso_2593,0.3623
4716,droso_1372,0.8132
4717,droso_1443,0.3893
4718,droso_146,0.3643
4719,droso_1501,0.3557
4720,droso_152,0.5354
4721,droso_159,0.6912
4722,droso_1644,0.4093
4723,droso_2191,0.9246
4724,droso_2206,0.7408
4725,droso_2230,0.5965
4726,droso_2254,0.4009
4727,droso_2278,0.3206
4728,droso_229,0.2431
4729,droso_2315,0.2474
4730,droso_2339,0.461
4731,droso_2363,0.2837
4732,droso_500,0.792
4733,droso_5029,0.344
4734,droso_5051,0.8429
4735,droso_5177,0.6447
4736,droso_5201,0.3369
4737,droso_5234,0.5799
4738,droso_5339,0.4521
4739,droso_3344,0.7029
4740,droso_3374,0.2698
4741,droso_3396,0.4925
4742,droso_3427,0.169
4743,droso_3451,0.2954
4744,droso_3473,0.3288
4745,droso_3497,0.3303
4746,droso_3536,0.1732
4747,droso_358,0.6159
4748,droso_3626,0.07397999999999999
4749,droso_5681,0.6537
4750,droso_5723,0.9593
4751,droso_5808,0.5666
4752,droso_5837,0.8908
4753,droso_5871,0.8601
4754,droso_5928,0.2634
4755,droso_5977,0.8287
4756,droso_3261,0.7051
4757,droso_3334,0.4202
4758,droso_3404,0.1747
4759,droso_3457,0.5889
4760,droso_3485,0.3446
4761,droso_3508,0.3145
4762,droso_3529,0.4556
4763,droso_3542,0.4304
4764,droso_3780,0.4868
4765,droso_3806,0.5562
4766,droso_3842,0.3437
4767,droso_3894,0.3055
4768,droso_3947,0.9668
4769,droso_4625,0.4579
4770,droso_467,0.1348
4771,droso_4727,0.3208
4772,droso_4790,0.4889
4773,droso_4837,0.359
4774,droso_4863,0.2275
4775,droso_4882,0.4752
4776,droso_4902,0.1176
4777,droso_1382,0.2234
4778,droso_1400,0.6572
4779,droso_1424,0.4614
4780,droso_1477,0.243
4781,droso_1498,0.4707
4782,droso_1530,0.6628
4783,droso_1554,0.3022
4784,droso_1583,0.3794
4785,droso_1609,0.1981
4786,droso_3467,0.4225
4787,droso_3490,0.1258
4788,droso_3530,0.2778
4789,droso_3558,0.5128
4790,droso_3587,0.4875
4791,droso_361,0.3531
4792,droso_3642,0.4357
4793,droso_3682,0.1143
4794,droso_3701,0.6012
4795,droso_3720,0.3462
4796,droso_2955,0.5944
4797,droso_2980,0.3095
4798,droso_3004,0.536
4799,droso_3026,0.4339
4800,droso_3048,0.4698
4801,droso_3081,0.3226
4802,droso_3105,0.4563
4803,droso_3132,0.849
4804,droso_3224,0.5791
4805,droso_6338,0.5871
4806,droso_6364,0.5577
4807,droso_6387,0.7176
4808,droso_6410,0.5684
4809,droso_6459,0.3101
4810,droso_6485,0.2722
4811,droso_6509,0.5169
4812,droso_6536,0.2983
4813,droso_4524,0.2711
4814,droso_4576,0.8705
4815,droso_4623,0.639
4816,droso_4679,0.8408
4817,droso_4747,0.3993
4818,droso_4800,0.2977
4819,droso_3397,0.3601
4820,droso_346,0.5603
4821,droso_3491,0.3275
4822,droso_3515,0.5443
4823,droso_3547,0.2552
4824,droso_3567,0.2485
4825,droso_3612,0.2449
4826,droso_3638,0.3181
4827,droso_3664,0.1138
4828,droso_368,0.4236
4829,droso_3164,0.4579
4830,droso_3185,0.4749
4831,droso_3230,0.3023
4832,droso_3285,0.3941
4833,droso_3308,0.6841
4834,droso_3372,0.48
4835,droso_3392,0.3943
4836,droso_3421,0.6399
4837,droso_4017,0.657
4838,droso_4042,0.45
4839,droso_4064,0.4923
4840,droso_4088,0.252
4841,droso_4110,0.3914
4842,droso_4139,0.5081
4843,droso_4169,0.4718
4844,droso_4196,0.2078
4845,droso_4222,0.5384
4846,droso_4248,0.1463
4847,droso_103,0.3637
4848,droso_1075,0.3099
4849,droso_1091,0.5051
4850,droso_1138,0.4843
4851,droso_1156,0.8639
4852,droso_1176,0.5747
4853,droso_1209,0.2466
4854,droso_3470,0.4766
4855,droso_3488,0.4356
4856,droso_3513,0.2674
4857,droso_3538,0.1672
4858,droso_3563,0.4045
4859,droso_3601,0.3947
4860,droso_3631,0.2399
4861,droso_3662,0.2457
4862,droso_3681,0.6034
4863,droso_2214,0.2804
4864,droso_2243,0.421
4865,droso_2263,0.6433
4866,droso_2297,0.2214
4867,droso_232,0.4358
4868,droso_2403,0.7882
4869,droso_2430,0.6412
4870,droso_2453,0.2906
4871,droso_5697,0.2803
4872,droso_5717,0.1213
4873,droso_5746,0.4018
4874,droso_5769,0.7668
4875,droso_5792,0.5755
4876,droso_5824,0.2673
4877,droso_5859,0.7184
4878,droso_5916,0.3828
4879,droso_5940,0.3504
4880,droso_3949,0.9534
4881,droso_398,0.4874
4882,droso_4015,0.4466
4883,droso_403,0.7496
4884,droso_406,0.4617
4885,droso_4095,0.3351
4886,droso_4108,0.4716
4887,droso_4134,0.2206
4888,droso_4154,0.904
4889,droso_4241,0.6959
4890,droso_1757,0.7669
4891,droso_1780,0.5288
4892,droso_1802,0.6284
4893,droso_1827,0.1869
4894,droso_1854,0.805
4895,droso_1899,0.4888
4896,droso_192,0.1508
4897,droso_1952,0.1605
4898,droso_1980,0.4032
4899,droso_2000,0.3181
4900,droso_2242,0.2588
4901,droso_2268,0.3296
4902,droso_228,0.301
4903,droso_230,0.5472
4904,droso_2331,0.4062
4905,droso_2365,0.864
4906,droso_2419,0.2287
4907,droso_2437,0.7029
4908,droso_2508,0.827
4909,droso_1104,0.2282
4910,droso_1121,0.786
4911,droso_1175,0.4522
4912,droso_1245,0.2988
4913,droso_1273,0.1206
4914,droso_1320,0.3492
4915,droso_1352,0.2227
4916,droso_4057,0.3808
4917,droso_4072,0.5455
4918,droso_4099,0.8951
4919,droso_4173,0.1969
4920,droso_4199,0.445
4921,droso_423,0.2231
4922,droso_4299,0.291
4923,droso_4328,0.4804
4924,droso_4342,0.4322
4925,droso_5513,0.7493
4926,droso_553,0.4188
4927,droso_5585,0.411
4928,droso_5606,0.9883
4929,droso_5624,0.2926
4930,droso_5654,0.6063
4931,droso_5676,0.5067
4932,droso_5698,0.1061
4933,droso_2021,0.6206
4934,droso_2049,0.4954
4935,droso_2075,0.3727
4936,droso_2119,0.8855
4937,droso_2157,0.7125
4938,droso_2174,0.4087
4939,droso_2212,0.5508
4940,droso_6551,0.5572
4941,droso_657,0.3742
4942,droso_6603,0.8935
4943,droso_665,0.4408
4944,droso_6680,0.1425
4945,droso_6709,0.3569
4946,droso_711,0.3491
4947,droso_4058,0.9648
4948,droso_4091,0.4881
4949,droso_4116,0.4868
4950,droso_413,0.5745
4951,droso_4190,0.5676
4952,droso_4244,0.1955
4953,droso_426,0.8718
4954,droso_1206,0.9622
4955,droso_1279,0.5051
4956,droso_130,0.2063
4957,droso_137,0.498
4958,droso_139,0.1709
4959,droso_1417,0.2458
4960,droso_1446,0.9011
4961,droso_1584,0.4944
4962,droso_1608,0.4295
4963,droso_3972,0.5173
4964,droso_4005,0.2043
4965,droso_4056,0.341
4966,droso_4078,0.4867
4967,droso_412,0.851
4968,droso_4195,0.6927
4969,droso_4220,0.261
4970,droso_4247,0.9872
4971,droso_6521,0.9109
4972,droso_6550,0.2027
4973,droso_6581,0.7698
4974,droso_6647,0.1959
4975,droso_670,0.4626
4976,droso_687,0.6477
4977,droso_718,0.3945
4978,droso_745,0.5319
4979,droso_4665,0.2628
4980,droso_4688,0.3327
4981,droso_4708,0.2866
4982,droso_4728,0.3047
4983,droso_4750,0.6626
4984,droso_4792,0.4248
4985,droso_4811,0.7711
4986,droso_4887,0.4174
4987,droso_4922,0.2685
4988,droso_5755,0.9899
4989,droso_577,0.4397
4990,droso_584,0.1824
4991,droso_5879,0.2883
4992,droso_5904,0.4671
4993,droso_5943,0.357
4994,droso_5962,0.9216
4995,droso_997,0.2772
4996,droso_1033,0.6751
4997,droso_105,0.5525
4998,droso_1078,0.5396
4999,droso_1101,0.2768
5000,droso_1123,0.3616
5001,droso_1172,0.3195
5002,droso_5089,0.2899
5003,droso_5129,0.1434
5004,droso_515,0.9374
5005,droso_5202,0.4941
5006,droso_5228,0.6132
5007,droso_5265,0.2079
5008,droso_5285,0.4832
5009,droso_5345,0.9831
5010,droso_2047,0.4751
5011,droso_2072,0.9249
5012,droso_2102,0.3781
5013,droso_2132,0.2249
5014,droso_2195,0.8749
5015,droso_2334,0.2281
5016,droso_239,0.3756
5017,droso_2463,0.9491
5018,droso_2543,0.4045
5019,droso_2817,0.3018
5020,droso_2839,0.3922
5021,droso_2897,0.4551
5022,droso_291,0.6021
5023,droso_2957,0.2866
5024,droso_2985,0.3889
5025,droso_3006,0.2632
5026,droso_3053,0.5705
5027,droso_2566,0.2327
5028,droso_2586,0.2969
5029,droso_2602,0.3846
5030,droso_2627,0.7808
5031,droso_2653,0.6691
5032,droso_2701,0.2899
5033,droso_2725,0.7354
5034,droso_2753,0.3202
5035,droso_4640,0.3726
5036,droso_4662,0.3653
5037,droso_4686,0.3822
5038,droso_4705,0.6119
5039,droso_4737,0.6297
5040,droso_4784,0.3005
5041,droso_4808,0.4694
5042,droso_4831,0.4231
5043,droso_4854,0.3819
5044,droso_4868,0.4429
5045,droso_3436,0.2885
5046,droso_3484,0.8569
5047,droso_3559,0.21
5048,droso_359,0.4629
5049,droso_3635,0.1875
5050,droso_3668,0.3069
5051,droso_3690,0.3761
5052,droso_370,0.2154
5053,droso_6320,0.6043
5054,droso_6397,0.3191
5055,droso_6414,0.1794
5056,droso_6439,0.4926
5057,droso_648,0.3705
5058,droso_6514,0.377
5059,droso_6544,0.3676
5060,droso_6572,0.7044
5061,droso_6599,0.34
5062,droso_4170,0.3037
5063,droso_41,0.3705
5064,droso_4262,0.317
5065,droso_4286,0.7343
5066,droso_4319,0.5641
5067,droso_4346,0.3254
5068,droso_4364,0.5541
5069,droso_4386,0.362
5070,droso_2677,0.2337
5071,droso_2697,0.5166
5072,droso_2714,0.3604
5073,droso_2739,0.2462
5074,droso_2792,0.2654
5075,droso_2811,0.376
5076,droso_2835,0.4465
5077,droso_2889,0.2982
5078,droso_1630,0.6161
5079,droso_1654,0.8967
5080,droso_1677,0.4021
5081,droso_1699,0.2227
5082,droso_1722,0.5165
5083,droso_1744,0.526
5084,droso_1774,0.6576
5085,droso_1805,0.269
5086,droso_182,0.985
5087,droso_187,0.2276
5088,droso_5778,0.1479
5089,droso_57,0.531
5090,droso_5829,0.09077
5091,droso_588,0.454
5092,droso_5919,0.5073
5093,droso_5963,0.753
5094,droso_5989,0.8721
5095,droso_6054,0.7469
5096,droso_608,0.5548
5097,droso_1036,0.358
5098,droso_1058,0.8775
5099,droso_1076,0.5372
5100,droso_1109,0.9068
5101,droso_1126,0.2035
5102,droso_1146,0.9015
5103,droso_1168,0.1524
5104,droso_1212,0.6462
5105,droso_1230,0.4078
5106,droso_25,0.3262
5107,droso_2623,0.4375
5108,droso_2652,0.5806
5109,droso_2686,0.5378
5110,droso_2709,0.4863
5111,droso_2731,0.4741
5112,droso_2776,0.3581
5113,droso_2821,0.5076
5114,droso_5851,0.7915
5115,droso_5893,0.1097
5116,droso_5917,0.3381
5117,droso_5991,0.1782
5118,droso_600,0.5012
5119,droso_6032,0.9379
5120,droso_6056,0.0612
5121,droso_6079,0.4871
5122,droso_6100,0.3059
5123,droso_6125,0.582
5124,droso_6500,0.3646
5125,droso_6533,0.576
5126,droso_6555,0.2338
5127,droso_6600,0.4409
5128,droso_6675,0.4012
5129,droso_6702,0.2052
5130,droso_101,0.5781
5131,droso_1056,0.2203
5132,droso_1090,0.5878
5133,droso_1113,0.8451
5134,droso_1134,0.5204
5135,droso_1185,0.3007
5136,droso_1205,0.9654
5137,droso_1278,0.7996
5138,droso_1907,0.35
5139,droso_1928,0.2912
5140,droso_1948,0.6744
5141,droso_1981,0.5536
5142,droso_1,0.4083
5143,droso_2037,0.5086
5144,droso_2128,0.34
5145,droso_2178,0.8861
5146,droso_2235,0.4782
